customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,Cuentas_Diarias,account.Charges.Total
5188-HGMLP,no,male,1,yes,no,54,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,no,bank transfer (automatic),74.0,2.47,3919.15
5192-EBGOV,yes,female,1,no,no,1,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,85.7,2.86,85.7
5193-QLVZB,no,male,0,no,no,63,yes,yes,fiber optic,no,yes,yes,no,yes,yes,two year,yes,bank transfer (automatic),104.75,3.49,6536.5
5195-KPUNQ,no,female,1,no,no,53,yes,no,fiber optic,yes,yes,no,yes,no,yes,one year,yes,mailed check,96.75,3.22,5206.55
5196-SGOAK,yes,female,0,no,no,1,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,75.7,2.52,75.7
5196-WPYOW,no,male,0,yes,yes,67,yes,no,dsl,yes,yes,no,yes,no,no,one year,no,mailed check,60.05,2.0,3994.05
5197-LQXXH,no,female,0,yes,no,71,yes,yes,dsl,no,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),83.3,2.78,5894.5
5197-PYEPU,no,female,0,yes,yes,42,yes,yes,fiber optic,yes,yes,no,no,yes,no,one year,yes,credit card (automatic),94.45,3.15,3923.8
5197-YPYBZ,no,female,0,yes,yes,12,yes,yes,no,no,no,no,no,no,no,two year,no,credit card (automatic),25.25,0.84,274.7
5198-EFNBM,no,male,1,yes,no,57,yes,no,fiber optic,no,yes,yes,no,yes,no,one year,yes,electronic check,90.65,3.02,5199.8
5198-HQAEN,no,male,0,yes,yes,35,yes,no,fiber optic,no,yes,no,yes,yes,no,one year,yes,electronic check,89.7,2.99,3165.6
5199-FPUSP,no,male,0,no,yes,33,no,no,dsl,yes,no,no,yes,no,no,one year,no,credit card (automatic),34.05,1.14,1113.95
5201-CBWYG,no,male,0,yes,yes,62,yes,yes,no,no,no,no,no,no,no,one year,no,bank transfer (automatic),24.8,0.83,1476.25
5201-FRKKS,no,male,0,no,no,25,yes,no,fiber optic,yes,no,no,no,no,no,month-to-month,no,bank transfer (automatic),74.3,2.48,1952.25
5201-USSQZ,no,female,0,yes,no,26,yes,no,fiber optic,no,no,no,yes,no,yes,month-to-month,no,credit card (automatic),85.9,2.86,2196.45
5202-IVJNU,yes,female,0,no,yes,39,no,no,dsl,no,no,yes,no,no,no,month-to-month,no,credit card (automatic),30.1,1.0,1131.3
5203-XEHAX,no,female,0,no,no,34,yes,no,dsl,yes,yes,no,no,no,yes,one year,no,electronic check,64.35,2.14,2053.05
5204-HMGYF,no,female,0,yes,yes,49,yes,no,dsl,yes,yes,yes,yes,yes,yes,one year,yes,mailed check,87.2,2.91,4345.0
5204-QZXPU,yes,male,0,no,no,19,no,no,dsl,no,no,yes,no,yes,no,month-to-month,yes,electronic check,39.65,1.32,733.35
5206-HPJKM,no,male,0,no,no,17,yes,no,dsl,yes,yes,no,no,no,no,month-to-month,yes,credit card (automatic),55.5,1.85,934.15
5206-XZZQI,no,male,0,no,no,53,yes,no,fiber optic,no,yes,no,yes,no,no,month-to-month,yes,mailed check,80.6,2.69,4348.1
5207-PLSTK,no,male,0,yes,yes,1,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,mailed check,48.75,1.62,48.75
5208-FVQKB,no,male,0,yes,no,70,yes,no,dsl,yes,yes,no,yes,no,yes,two year,no,mailed check,67.95,2.26,4664.15
5208-HFSBT,yes,female,0,no,no,2,yes,no,dsl,no,yes,no,yes,no,no,month-to-month,yes,credit card (automatic),55.05,1.84,102.75
5213-TWWJU,no,male,0,no,no,28,yes,no,fiber optic,no,no,yes,yes,no,yes,month-to-month,no,electronic check,91.0,3.03,2626.15
5214-CHIWJ,no,male,0,no,no,27,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,20.3,0.68,595.05
5214-NLTIT,no,male,0,yes,yes,72,yes,yes,fiber optic,no,no,yes,no,no,yes,two year,yes,credit card (automatic),90.8,3.03,6511.8
5215-LNLDJ,no,female,0,yes,yes,7,no,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,24.7,0.82,149.05
5216-WASFJ,no,female,1,yes,no,31,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,84.85,2.83,2633.4
5219-YIPTK,yes,female,0,yes,no,33,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,104.4,3.48,3409.6
5220-AGAAX,no,male,0,yes,yes,68,yes,yes,no,no,no,no,no,no,no,two year,yes,bank transfer (automatic),24.0,0.8,1664.3
5222-IMUKT,no,male,0,no,no,32,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,no,electronic check,91.05,3.03,2871.5
5222-JCXZT,no,male,0,no,no,4,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.0,0.63,78.9
5223-UZAVK,no,male,0,no,no,64,yes,no,fiber optic,yes,yes,no,no,yes,yes,one year,yes,credit card (automatic),100.3,3.34,6603.8
5226-NOZFC,no,male,0,no,no,26,yes,no,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,electronic check,85.75,2.86,2146.5
5227-JSCFE,no,male,1,yes,no,71,no,no,dsl,yes,yes,yes,yes,no,no,two year,no,credit card (automatic),46.35,1.55,3353.4
5228-EXCET,yes,male,0,no,no,13,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,80.85,2.7,1008.7
5229-DTFYB,no,female,0,no,no,41,yes,no,fiber optic,no,yes,no,yes,yes,yes,two year,yes,bank transfer (automatic),98.8,3.29,3959.15
5229-PRWKT,yes,male,0,no,no,8,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,86.55,2.88,649.65
5231-FIQPA,no,female,0,no,no,41,yes,no,no,no,no,no,no,no,no,two year,yes,mailed check,19.85,0.66,810.45
5232-NXPAY,no,female,0,no,no,47,yes,no,dsl,no,no,yes,yes,yes,yes,two year,no,mailed check,74.45,2.48,3510.3
5233-AOZUF,no,female,0,yes,no,29,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,74.95,2.5,2149.05
5233-GEEAX,yes,male,1,no,no,8,no,no,dsl,no,no,yes,no,no,no,month-to-month,yes,electronic check,29.4,0.98,221.9
5236-PERKL,yes,female,0,no,no,57,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,two year,yes,bank transfer (automatic),112.95,3.76,6465.0
5236-XMZJY,no,female,0,no,no,42,yes,no,dsl,yes,yes,yes,no,no,no,month-to-month,no,bank transfer (automatic),59.65,1.99,2536.55
5240-CAOYT,no,female,0,no,no,57,yes,yes,fiber optic,yes,yes,no,yes,no,no,month-to-month,yes,bank transfer (automatic),87.55,2.92,4884.85
5240-IJOQT,yes,male,1,no,no,1,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,74.7,2.49,74.7
5242-UOWHD,no,male,0,yes,yes,45,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,20.35,0.68,929.2
5243-SAOTC,no,male,0,no,no,54,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,bank transfer (automatic),79.85,2.66,4308.25
5244-IRFIH,yes,male,1,yes,no,33,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,94.5,3.15,3105.55
5245-VDBUR,no,female,0,yes,no,52,no,no,dsl,yes,no,yes,no,no,no,one year,no,mailed check,35.45,1.18,1958.95
5248-KWLAR,no,male,0,yes,yes,71,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,electronic check,90.35,3.01,6325.25
5248-RPYWW,no,female,1,yes,yes,72,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),90.15,3.01,6716.45
5248-YGIJN,no,male,0,yes,no,72,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),90.25,3.01,6369.45
5249-QYHEX,no,female,0,yes,yes,40,yes,yes,no,no,no,no,no,no,no,two year,yes,mailed check,24.8,0.83,1024.7
5256-SKJGO,no,female,0,yes,yes,64,no,no,dsl,no,yes,no,yes,yes,yes,two year,yes,electronic check,54.6,1.82,3423.5
5260-UMPWX,no,female,0,yes,yes,26,yes,no,no,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),20.25,0.68,493.95
5261-QSHQM,yes,female,0,no,no,4,no,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,24.45,0.82,86.6
5266-PFRQK,no,male,0,yes,yes,52,yes,no,no,no,no,no,no,no,no,one year,yes,credit card (automatic),20.85,0.7,1071.6
5268-DSMNQ,no,female,1,yes,no,62,yes,yes,fiber optic,no,yes,yes,no,yes,no,one year,yes,credit card (automatic),97.95,3.26,5936.55
5269-NRGDP,no,male,0,yes,yes,42,yes,no,dsl,no,no,yes,yes,yes,yes,one year,no,electronic check,73.15,2.44,3088.25
5271-DBYSJ,no,male,1,no,no,11,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,credit card (automatic),79.15,2.64,827.7
5271-YNWVR,yes,male,0,yes,yes,68,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,electronic check,113.15,3.77,7856.0
5274-XHAKY,no,female,0,yes,yes,41,yes,yes,fiber optic,yes,yes,no,no,yes,no,month-to-month,yes,bank transfer (automatic),94.3,3.14,3893.6
5275-PMFUT,no,male,0,yes,yes,72,no,no,dsl,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),64.8,2.16,4719.75
5275-SQEIZ,yes,male,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,mailed check,80.85,2.7,80.85
5276-KQWHG,yes,female,1,no,no,2,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.6,2.32,131.65
5277-ZLOOR,yes,female,1,no,no,2,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,85.55,2.85,187.45
5278-PNYOX,no,female,0,no,no,49,yes,no,fiber optic,no,no,yes,yes,yes,yes,two year,no,credit card (automatic),100.65,3.36,4917.75
5281-BUZGT,yes,male,1,no,no,36,yes,yes,fiber optic,yes,no,no,no,yes,no,month-to-month,yes,electronic check,90.85,3.03,3186.7
5285-MVEHD,no,female,0,yes,no,56,yes,no,fiber optic,yes,yes,yes,no,yes,yes,one year,yes,credit card (automatic),105.6,3.52,6068.65
5286-YHCVC,no,male,0,yes,no,72,yes,yes,fiber optic,no,yes,yes,no,yes,yes,two year,yes,bank transfer (automatic),104.8,3.49,7470.1
5287-QWLKY,yes,male,1,yes,yes,71,yes,yes,fiber optic,yes,yes,no,no,yes,yes,month-to-month,yes,credit card (automatic),105.1,3.5,7548.1
5288-AHOUP,no,male,1,no,no,11,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,78.5,2.62,874.2
5293-WXJAK,yes,female,1,yes,no,11,yes,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,yes,bank transfer (automatic),104.05,3.47,1133.65
5294-CDGWY,yes,male,0,yes,yes,51,no,no,dsl,yes,yes,yes,no,yes,yes,one year,no,electronic check,59.3,1.98,3014.65
5294-DMSFH,no,female,0,yes,yes,29,yes,no,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,credit card (automatic),87.8,2.93,2621.75
5294-IMHHT,no,male,0,yes,no,53,yes,yes,fiber optic,no,yes,no,yes,no,yes,one year,no,bank transfer (automatic),97.75,3.26,5043.2
5295-PCJOO,yes,male,0,no,yes,4,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,electronic check,49.4,1.65,184.4
5296-BFCYD,no,male,0,yes,yes,46,yes,no,no,no,no,no,no,no,no,two year,yes,mailed check,20.1,0.67,936.85
5296-PSYVW,no,female,0,yes,no,72,yes,yes,no,no,no,no,no,no,no,two year,no,electronic check,24.55,0.82,1750.7
5297-MDOIR,no,female,0,yes,no,63,yes,no,fiber optic,yes,no,yes,no,no,no,one year,yes,credit card (automatic),81.15,2.7,5224.5
5298-GSTLM,no,female,1,no,no,60,yes,yes,fiber optic,yes,no,no,no,yes,yes,one year,yes,bank transfer (automatic),101.4,3.38,6176.6
5299-RULOA,yes,female,0,yes,yes,10,yes,yes,fiber optic,yes,no,no,no,yes,yes,month-to-month,yes,electronic check,100.25,3.34,1064.65
5299-SJCZT,yes,male,0,no,no,3,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,bank transfer (automatic),101.55,3.38,298.35
5301-GAUUY,yes,male,0,no,no,32,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,bank transfer (automatic),80.35,2.68,2596.15
5302-BDJNT,no,male,0,no,no,35,yes,yes,fiber optic,no,no,yes,yes,yes,no,month-to-month,no,electronic check,95.5,3.18,3418.2
5304-EFJLP,no,male,1,yes,no,72,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),111.65,3.72,8022.85
5306-BVTKJ,no,male,0,yes,yes,48,yes,no,dsl,no,yes,yes,no,no,no,one year,yes,credit card (automatic),55.8,1.86,2651.2
5307-DZCVC,yes,female,1,yes,no,32,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,credit card (automatic),85.95,2.86,2628.6
5307-UVGNB,no,female,0,yes,yes,53,no,no,dsl,yes,yes,yes,no,no,yes,month-to-month,yes,bank transfer (automatic),48.7,1.62,2495.2
5309-TAIKL,no,female,0,no,no,7,yes,no,dsl,no,no,yes,yes,no,yes,month-to-month,no,bank transfer (automatic),62.8,2.09,418.3
5310-NOOVA,no,male,0,no,no,46,yes,no,no,no,no,no,no,no,no,two year,no,electronic check,19.95,0.66,907.05
5311-IHLEI,no,male,0,no,no,12,no,no,dsl,yes,yes,no,yes,yes,no,month-to-month,yes,bank transfer (automatic),50.95,1.7,605.75
5312-IRCFR,no,female,0,yes,yes,64,yes,yes,fiber optic,no,yes,yes,no,no,yes,one year,yes,electronic check,92.85,3.1,5980.75
5312-TSZVC,no,female,0,no,yes,15,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,19.65,0.65,270.6
5312-UXESG,no,female,0,no,no,41,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,no,bank transfer (automatic),98.05,3.27,3990.6
5313-FPXWG,no,male,0,no,no,51,yes,yes,no,no,no,no,no,no,no,one year,yes,bank transfer (automatic),24.6,0.82,1266.4
5315-CKEQK,no,male,1,yes,yes,28,yes,yes,dsl,no,no,no,no,no,no,one year,yes,electronic check,51.0,1.7,1381.8
5317-FLPJF,no,female,0,no,no,66,no,no,dsl,yes,no,yes,yes,yes,yes,two year,yes,bank transfer (automatic),61.35,2.04,4193.4
5318-IXUZF,yes,female,0,no,no,2,yes,no,fiber optic,no,yes,no,no,yes,no,month-to-month,yes,bank transfer (automatic),87.15,2.9,183.75
5318-YKDPV,no,male,0,yes,yes,43,yes,no,dsl,yes,no,yes,yes,yes,yes,two year,yes,credit card (automatic),79.15,2.64,3566.6
5320-BRKGK,no,female,0,yes,yes,58,yes,yes,dsl,yes,no,yes,yes,yes,no,two year,no,mailed check,75.8,2.53,4415.75
5321-NTRKC,no,male,0,yes,yes,66,yes,yes,dsl,no,yes,yes,no,yes,yes,two year,no,bank transfer (automatic),79.85,2.66,5234.95
5322-TEUJK,no,female,0,yes,yes,71,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,bank transfer (automatic),114.6,3.82,8100.25
5322-ZSMZY,no,male,0,yes,yes,31,yes,yes,no,no,no,no,no,no,no,two year,no,mailed check,25.75,0.86,755.6
5324-KTGCG,no,male,0,yes,no,71,yes,no,no,no,no,no,no,no,no,one year,no,electronic check,20.85,0.7,1539.75
5325-UWTWJ,no,male,0,yes,no,31,yes,yes,fiber optic,yes,yes,no,yes,no,no,month-to-month,yes,credit card (automatic),90.55,3.02,2929.75
5327-CNLUQ,no,male,0,yes,no,48,yes,yes,fiber optic,yes,yes,yes,no,yes,no,two year,yes,bank transfer (automatic),96.9,3.23,4473.45
5327-XOKKY,no,male,1,yes,no,72,yes,yes,dsl,no,no,yes,no,yes,yes,two year,yes,credit card (automatic),73.45,2.45,5329.0
5329-KRDTM,no,male,1,yes,no,72,yes,yes,dsl,no,yes,yes,yes,yes,no,two year,no,credit card (automatic),77.35,2.58,5396.25
5331-RGMTT,no,male,1,yes,no,54,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,credit card (automatic),99.05,3.3,5295.7
5334-AFQJB,no,male,1,no,no,72,yes,yes,no,no,no,no,no,no,no,two year,yes,credit card (automatic),25.1,0.84,1789.9
5334-JLAXU,no,female,0,yes,no,60,yes,yes,fiber optic,yes,yes,no,no,no,yes,month-to-month,yes,credit card (automatic),94.1,3.14,5475.9
5336-UFNZP,no,female,1,yes,yes,65,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,electronic check,107.45,3.58,7047.5
5337-IIWKZ,no,male,0,yes,yes,34,no,no,dsl,no,no,yes,yes,yes,no,month-to-month,yes,electronic check,44.85,1.5,1442.6
5338-YHWYT,no,male,0,no,yes,37,yes,no,dsl,yes,yes,no,yes,no,no,two year,no,credit card (automatic),61.45,2.05,2302.35
5339-PXDVH,no,male,0,no,no,4,yes,yes,fiber optic,yes,no,no,no,yes,no,month-to-month,no,electronic check,90.65,3.02,367.95
5339-TJFEK,no,male,0,yes,yes,62,yes,yes,fiber optic,yes,yes,no,no,yes,yes,month-to-month,yes,electronic check,105.5,3.52,6487.2
5343-SGUBI,no,female,0,no,no,52,yes,yes,fiber optic,no,yes,no,no,no,no,one year,yes,mailed check,80.2,2.67,4297.6
5345-BMKWB,no,male,0,yes,no,8,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,20.25,0.68,158.35
5346-BZCHP,no,female,0,yes,yes,69,yes,no,no,no,no,no,no,no,no,two year,no,mailed check,19.4,0.65,1346.2
5348-CAGXB,no,male,0,no,no,12,yes,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,yes,electronic check,89.55,2.98,1021.75
5349-AZPEW,no,female,0,yes,yes,5,no,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,25.05,0.84,125.5
5349-IECLD,yes,male,0,no,no,2,yes,no,fiber optic,no,no,yes,no,yes,yes,month-to-month,no,electronic check,94.95,3.16,178.1
5351-QESIO,no,male,0,no,yes,1,no,no,dsl,no,no,no,no,no,no,month-to-month,no,mailed check,24.2,0.81,24.2
5353-WILCI,no,female,0,no,no,28,yes,no,dsl,yes,yes,no,no,no,no,month-to-month,no,electronic check,56.05,1.87,1522.65
5356-CSVSQ,no,female,0,no,no,3,yes,yes,dsl,no,no,no,yes,yes,no,month-to-month,no,electronic check,64.6,2.15,174.2
5356-KZCKT,no,male,0,no,no,58,yes,yes,no,no,no,no,no,no,no,two year,yes,credit card (automatic),24.45,0.82,1513.6
5356-RHIPP,yes,male,0,no,no,1,yes,no,no,no,no,no,no,no,no,month-to-month,yes,mailed check,20.2,0.67,20.2
5357-TZHPP,yes,male,1,no,no,9,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,credit card (automatic),84.4,2.81,732.5
5360-LJCNJ,no,female,0,yes,no,71,yes,yes,fiber optic,no,yes,yes,no,yes,yes,two year,yes,bank transfer (automatic),105.15,3.51,7555.0
5360-XGYAZ,no,male,0,yes,yes,72,no,no,dsl,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),65.65,2.19,4664.5
5364-EVNIB,yes,male,0,no,no,13,yes,no,fiber optic,no,yes,yes,no,no,no,month-to-month,yes,electronic check,79.8,2.66,973.45
5364-XYIRR,yes,male,0,yes,no,51,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,94.65,3.16,4812.75
5365-LLFYV,no,female,0,no,no,2,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,mailed check,45.85,1.53,105.6
5366-IJEQJ,yes,male,0,no,no,20,yes,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,yes,electronic check,88.7,2.96,1761.45
5366-OBVMR,no,female,0,yes,no,18,yes,no,dsl,no,no,no,yes,no,no,month-to-month,yes,mailed check,50.3,1.68,908.75
5370-IIVVL,no,male,0,no,no,37,yes,yes,fiber optic,no,yes,no,yes,yes,yes,one year,yes,credit card (automatic),104.5,3.48,3778.0
5371-VYLSX,no,female,1,no,no,50,yes,yes,fiber optic,yes,yes,no,no,no,no,month-to-month,yes,electronic check,83.4,2.78,4113.7
5372-FBKBN,no,female,0,no,yes,21,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,20.75,0.69,452.2
5373-SFODM,yes,male,1,yes,no,36,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,credit card (automatic),85.25,2.84,3132.75
5375-XLDOF,no,male,0,yes,yes,69,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),114.35,3.81,7665.8
5376-DEQCP,yes,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,70.6,2.35,70.6
5376-PCKNB,no,male,0,yes,yes,72,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,credit card (automatic),104.45,3.48,7459.0
5377-NDTOU,no,female,0,yes,yes,71,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two year,no,mailed check,91.05,3.03,6293.75
5378-IKEEG,yes,female,0,no,no,1,no,no,dsl,no,no,no,no,yes,no,month-to-month,yes,electronic check,35.75,1.19,35.75
5380-AFSSK,yes,female,0,no,no,5,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,mailed check,93.9,3.13,486.85
5380-WJKOV,yes,male,0,no,no,34,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,106.35,3.54,3549.25
5380-XPJNZ,no,female,0,no,no,38,yes,no,no,no,no,no,no,no,no,one year,no,mailed check,20.05,0.67,678.2
5382-SOYZL,no,male,0,no,no,22,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,95.1,3.17,2162.6
5382-TEMLV,no,male,0,no,no,45,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),50.9,1.7,2298.55
5383-MMTWC,yes,female,1,yes,no,8,yes,yes,fiber optic,no,no,no,no,no,yes,month-to-month,yes,electronic check,84.0,2.8,613.4
5384-ZTTWP,no,female,0,yes,yes,15,yes,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.8,0.66,272.95
5385-SUIRI,yes,male,1,yes,no,52,yes,yes,fiber optic,yes,no,yes,no,yes,yes,month-to-month,yes,electronic check,104.2,3.47,5568.35
5386-THSLQ,no,female,1,yes,no,66,no,no,dsl,no,yes,yes,no,yes,no,one year,no,bank transfer (automatic),45.55,1.52,3027.25
5387-ASZNZ,no,female,1,no,no,66,yes,yes,dsl,yes,yes,no,yes,no,no,one year,yes,credit card (automatic),63.85,2.13,4174.35
5389-FFVKB,yes,male,1,yes,no,32,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,yes,credit card (automatic),80.3,2.68,2483.05
5392-AKEMH,no,female,0,no,no,12,yes,no,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,45.05,1.5,523.1
5393-HJZSM,no,female,0,yes,yes,32,yes,no,dsl,yes,yes,yes,yes,no,yes,month-to-month,no,bank transfer (automatic),76.3,2.54,2404.15
5393-RXQSZ,yes,male,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,yes,month-to-month,no,electronic check,79.6,2.65,79.6
5394-MEITZ,no,female,0,yes,yes,60,yes,no,dsl,no,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),80.6,2.69,4946.7
5394-SVGJV,yes,male,0,no,no,37,yes,yes,fiber optic,no,no,no,yes,yes,yes,month-to-month,no,bank transfer (automatic),98.8,3.29,3475.55
5396-IZEPB,no,male,0,no,no,9,yes,no,no,no,no,no,no,no,no,month-to-month,no,credit card (automatic),19.7,0.66,180.7
5397-NSKQG,no,male,0,yes,yes,67,no,no,dsl,yes,no,no,no,yes,yes,two year,no,credit card (automatic),50.9,1.7,3281.65
5397-TUPSH,no,male,1,yes,no,65,yes,no,fiber optic,no,no,no,no,no,no,one year,yes,bank transfer (automatic),70.95,2.37,4555.2
5399-ZIMKF,no,male,0,no,no,5,yes,no,fiber optic,no,yes,no,no,no,no,month-to-month,yes,electronic check,74.65,2.49,383.65
5402-HTOTQ,no,male,0,no,no,16,yes,yes,dsl,no,yes,no,no,no,no,month-to-month,no,electronic check,55.3,1.84,875.35
5404-GGUKR,no,male,0,no,no,5,yes,no,dsl,no,yes,no,no,no,no,month-to-month,yes,electronic check,51.35,1.71,262.3
5405-ZMYXQ,no,female,0,no,no,8,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),74.6,2.49,548.9
5406-KGRMX,no,female,0,no,no,71,yes,yes,no,no,no,no,no,no,no,two year,no,electronic check,24.55,0.82,1719.15
5414-OFQCB,no,male,0,no,no,57,yes,yes,fiber optic,no,no,no,yes,yes,no,two year,yes,credit card (automatic),90.45,3.02,5229.8
5419-CONWX,yes,female,1,no,no,4,yes,no,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,credit card (automatic),99.8,3.33,442.85
5419-JKZNQ,no,male,1,yes,no,30,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,no,mailed check,77.9,2.6,2351.45
5419-JPRRN,yes,male,0,no,no,1,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,101.45,3.38,101.45
5419-KLXBN,yes,female,0,yes,yes,25,yes,no,fiber optic,no,yes,yes,no,yes,no,month-to-month,yes,bank transfer (automatic),89.15,2.97,2257.75
5423-BHIXO,no,female,0,no,no,32,yes,yes,dsl,no,yes,no,no,no,no,month-to-month,yes,electronic check,54.2,1.81,1739.6
5424-RLQLC,no,male,0,no,no,10,yes,no,dsl,no,yes,no,no,yes,no,month-to-month,yes,mailed check,59.65,1.99,638.95
5429-LWCMV,no,female,0,no,no,12,yes,yes,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,electronic check,89.15,2.97,1057.55
5433-KYGHE,no,female,0,no,yes,14,yes,yes,fiber optic,yes,no,no,yes,no,no,month-to-month,yes,mailed check,86.0,2.87,1164.05
5438-QMDDL,no,female,0,yes,no,19,yes,no,dsl,no,yes,no,no,no,yes,month-to-month,yes,mailed check,59.8,1.99,1130.85
5439-WIKXB,no,male,1,yes,no,41,yes,no,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,94.55,3.15,3851.45
5440-FLBQG,yes,male,1,yes,no,69,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),108.4,3.61,7318.2
5440-VHLUL,no,male,0,no,no,69,yes,yes,fiber optic,no,yes,no,yes,yes,yes,one year,yes,bank transfer (automatic),105.2,3.51,7386.05
5442-BHQNG,no,female,0,no,no,2,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,70.35,2.34,139.25
